contact_id,ticket_id,contact_sequence,contact_type,contact_date,staff_minutes
T02627-1,T02627,1,首次受理,2026-03-31,10.32
T02628-1,T02628,1,首次受理,2026-03-31,18.55
T02628-2,T02628,2,补充沟通,2026-03-31,8.38
T02629-1,T02629,1,首次受理,2026-03-31,4.09
T02630-1,T02630,1,首次受理,2026-03-31,7.76
T02631-1,T02631,1,首次受理,2026-03-31,5.74
T02632-1,T02632,1,首次受理,2026-03-31,11.87
T02632-2,T02632,2,补充沟通,2026-03-31,3.74
T02633-1,T02633,1,首次受理,2026-03-31,14.22
T02633-2,T02633,2,补充沟通,2026-03-31,9.13
T02633-3,T02633,3,补充沟通,2026-03-31,14.71
T02634-1,T02634,1,首次受理,2026-03-31,2.27
T02634-2,T02634,2,补充沟通,2026-03-31,6.51
T02635-1,T02635,1,首次受理,2026-03-31,4.24
T02635-2,T02635,2,补充沟通,2026-03-31,16.14
T02635-3,T02635,3,补充沟通,2026-03-31,16.4
T02636-1,T02636,1,首次受理,2026-03-31,7.18
T02637-1,T02637,1,首次受理,2026-03-31,9.83
T02637-2,T02637,2,补充沟通,2026-03-31,17.34
T02638-1,T02638,1,首次受理,2026-03-31,6.51
T02638-2,T02638,2,补充沟通,2026-03-31,5.86
T02639-1,T02639,1,首次受理,2026-03-31,19.02
T02639-2,T02639,2,补充沟通,2026-03-31,17.21
T02640-1,T02640,1,首次受理,2026-03-31,2.62
T02641-1,T02641,1,首次受理,2026-04-01,11.97
T02641-2,T02641,2,补充沟通,2026-04-01,8.89
T02641-3,T02641,3,补充沟通,2026-04-01,19.25
T02641-4,T02641,4,补充沟通,2026-04-01,6.46
T02642-1,T02642,1,首次受理,2026-04-01,10.05
T02643-1,T02643,1,首次受理,2026-04-01,13.42
T02643-2,T02643,2,补充沟通,2026-04-01,4.32
T02644-1,T02644,1,首次受理,2026-04-01,19.46
T02644-2,T02644,2,补充沟通,2026-04-01,3.65
T02645-1,T02645,1,首次受理,2026-04-01,5.65
T02646-1,T02646,1,首次受理,2026-04-01,19.67
T02646-2,T02646,2,补充沟通,2026-04-01,9.12
T02647-1,T02647,1,首次受理,2026-04-01,2.54
T02648-1,T02648,1,首次受理,2026-04-01,18.09
T02648-2,T02648,2,补充沟通,2026-04-01,18.13
T02649-1,T02649,1,首次受理,2026-04-01,7.67
T02649-2,T02649,2,补充沟通,2026-04-01,5.98
T02650-1,T02650,1,首次受理,2026-04-01,8.11
T02651-1,T02651,1,首次受理,2026-04-01,6.43
T02651-2,T02651,2,补充沟通,2026-04-01,14.23
T02652-1,T02652,1,首次受理,2026-04-01,15.94
T02652-2,T02652,2,补充沟通,2026-04-01,8.8
T02653-1,T02653,1,首次受理,2026-04-01,3.94
T02654-1,T02654,1,首次受理,2026-04-01,11.89
T02654-2,T02654,2,补充沟通,2026-04-01,5.59
T02655-1,T02655,1,首次受理,2026-04-01,9.45
T02655-2,T02655,2,补充沟通,2026-04-01,14.07
T02656-1,T02656,1,首次受理,2026-04-01,11.18
T02656-2,T02656,2,补充沟通,2026-04-01,10.83
T02657-1,T02657,1,首次受理,2026-04-01,9.74
T02658-1,T02658,1,首次受理,2026-04-01,15.58
T02658-2,T02658,2,补充沟通,2026-04-01,5.29
T02659-1,T02659,1,首次受理,2026-04-01,18.18
T02659-2,T02659,2,补充沟通,2026-04-01,13.34
T02659-3,T02659,3,补充沟通,2026-04-01,11.04
T02660-1,T02660,1,首次受理,2026-04-01,17.35
T02660-2,T02660,2,补充沟通,2026-04-01,17.15
T02660-3,T02660,3,补充沟通,2026-04-01,18.45
T02660-4,T02660,4,补充沟通,2026-04-01,10.85
T02661-1,T02661,1,首次受理,2026-04-01,6.37
T02661-2,T02661,2,补充沟通,2026-04-01,16.09
T02662-1,T02662,1,首次受理,2026-04-01,19.5
T02662-2,T02662,2,补充沟通,2026-04-01,12.47
T02663-1,T02663,1,首次受理,2026-04-01,19.06
T02663-2,T02663,2,补充沟通,2026-04-01,4.95
T02664-1,T02664,1,首次受理,2026-04-01,11.89
T02664-2,T02664,2,补充沟通,2026-04-01,4.43
T02665-1,T02665,1,首次受理,2026-04-01,15.75
T02665-2,T02665,2,补充沟通,2026-04-01,7.01
T02666-1,T02666,1,首次受理,2026-04-01,8.62
T02666-2,T02666,2,补充沟通,2026-04-01,16.64
T02666-3,T02666,3,补充沟通,2026-04-01,6.55
T02667-1,T02667,1,首次受理,2026-04-01,6.96
T02667-2,T02667,2,补充沟通,2026-04-01,4.29
T02668-1,T02668,1,首次受理,2026-04-01,4.89
T02668-2,T02668,2,补充沟通,2026-04-01,8.53
T02668-3,T02668,3,补充沟通,2026-04-01,15.55
T02669-1,T02669,1,首次受理,2026-04-01,5.17
T02670-1,T02670,1,首次受理,2026-04-01,18.57
T02670-2,T02670,2,补充沟通,2026-04-01,13.8
T02671-1,T02671,1,首次受理,2026-04-01,6.49
T02671-2,T02671,2,补充沟通,2026-04-01,5.31
T02671-3,T02671,3,补充沟通,2026-04-01,12.57
T02672-1,T02672,1,首次受理,2026-04-01,18.98
T02672-2,T02672,2,补充沟通,2026-04-01,5.48
T02673-1,T02673,1,首次受理,2026-04-01,15.03
T02673-2,T02673,2,补充沟通,2026-04-01,14.27
T02673-3,T02673,3,补充沟通,2026-04-01,9.56
T02674-1,T02674,1,首次受理,2026-04-01,4.37
T02674-2,T02674,2,补充沟通,2026-04-01,10.74
T02675-1,T02675,1,首次受理,2026-04-01,16.82
T02675-2,T02675,2,补充沟通,2026-04-01,17.88
T02675-3,T02675,3,补充沟通,2026-04-01,3.92
T02676-1,T02676,1,首次受理,2026-04-01,4.88
T02676-2,T02676,2,补充沟通,2026-04-01,10.9
T02677-1,T02677,1,首次受理,2026-04-01,10.26
T02677-2,T02677,2,补充沟通,2026-04-01,12.65
T02678-1,T02678,1,首次受理,2026-04-01,11.68
T02678-2,T02678,2,补充沟通,2026-04-01,12.38
T02679-1,T02679,1,首次受理,2026-04-01,9.83
T02679-2,T02679,2,补充沟通,2026-04-01,12.28
T02679-3,T02679,3,补充沟通,2026-04-01,5.53
T02680-1,T02680,1,首次受理,2026-04-01,17.47
T02680-2,T02680,2,补充沟通,2026-04-01,19.2
T02681-1,T02681,1,首次受理,2026-04-01,2.5
T02682-1,T02682,1,首次受理,2026-04-01,10.22
T02683-1,T02683,1,首次受理,2026-04-01,10.64
T02684-1,T02684,1,首次受理,2026-04-01,4.88
T02685-1,T02685,1,首次受理,2026-04-01,10.95
T02685-2,T02685,2,补充沟通,2026-04-01,7.66
T02686-1,T02686,1,首次受理,2026-04-01,5.37
T02686-2,T02686,2,补充沟通,2026-04-01,4.55
T02687-1,T02687,1,首次受理,2026-04-01,2.05
T02688-1,T02688,1,首次受理,2026-04-01,5.71
T02688-2,T02688,2,补充沟通,2026-04-01,10.93
T02689-1,T02689,1,首次受理,2026-04-01,2.67
T02690-1,T02690,1,首次受理,2026-04-01,6.93
T02691-1,T02691,1,首次受理,2026-04-01,6.81
T02692-1,T02692,1,首次受理,2026-04-01,5.32
T02693-1,T02693,1,首次受理,2026-04-01,8.55
T02694-1,T02694,1,首次受理,2026-04-01,9.61
T02695-1,T02695,1,首次受理,2026-04-01,2.24
T02695-2,T02695,2,补充沟通,2026-04-01,4.81
T02696-1,T02696,1,首次受理,2026-04-01,5.2
T02697-1,T02697,1,首次受理,2026-04-01,2.99
T02698-1,T02698,1,首次受理,2026-04-01,7.13
T02699-1,T02699,1,首次受理,2026-04-01,8.85
T02699-2,T02699,2,补充沟通,2026-04-01,12.84
T02699-3,T02699,3,补充沟通,2026-04-01,12.28
T02700-1,T02700,1,首次受理,2026-04-01,10.69
T02701-1,T02701,1,首次受理,2026-04-01,5.89
T02701-2,T02701,2,补充沟通,2026-04-01,6.6
T02702-1,T02702,1,首次受理,2026-04-01,4.05
T02702-2,T02702,2,补充沟通,2026-04-01,19.43
T02703-1,T02703,1,首次受理,2026-04-01,8.87
T02704-1,T02704,1,首次受理,2026-04-01,9.13
T02705-1,T02705,1,首次受理,2026-04-01,4.18
T02706-1,T02706,1,首次受理,2026-04-01,8.85
T02707-1,T02707,1,首次受理,2026-04-01,5.54
T02707-2,T02707,2,补充沟通,2026-04-01,9.22
T02708-1,T02708,1,首次受理,2026-04-01,3.29
T02709-1,T02709,1,首次受理,2026-04-01,10.82
T02710-1,T02710,1,首次受理,2026-04-01,6.02
T02711-1,T02711,1,首次受理,2026-04-01,8.34
T02711-2,T02711,2,补充沟通,2026-04-01,2.7
T02712-1,T02712,1,首次受理,2026-04-01,8.54
T02713-1,T02713,1,首次受理,2026-04-01,2.31
T02714-1,T02714,1,首次受理,2026-04-01,4.12
T02715-1,T02715,1,首次受理,2026-04-01,8.02
T02716-1,T02716,1,首次受理,2026-04-01,3.65
T02717-1,T02717,1,首次受理,2026-04-01,4.68
T02717-2,T02717,2,补充沟通,2026-04-01,7.42
T02718-1,T02718,1,首次受理,2026-04-01,3.68
T02718-2,T02718,2,补充沟通,2026-04-01,6.99
T02719-1,T02719,1,首次受理,2026-04-01,10.85
T02719-2,T02719,2,补充沟通,2026-04-01,2.4
T02720-1,T02720,1,首次受理,2026-04-01,2.72
T02721-1,T02721,1,首次受理,2026-04-01,3.36
T02722-1,T02722,1,首次受理,2026-04-01,9.16
T02722-2,T02722,2,补充沟通,2026-04-01,8.62
T02723-1,T02723,1,首次受理,2026-04-01,5.5
T02724-1,T02724,1,首次受理,2026-04-01,18.38
T02724-2,T02724,2,补充沟通,2026-04-01,13.92
T02725-1,T02725,1,首次受理,2026-04-01,12.84
T02725-2,T02725,2,补充沟通,2026-04-01,16.86
T02726-1,T02726,1,首次受理,2026-04-01,19.17
T02726-2,T02726,2,补充沟通,2026-04-01,13.39
T02726-3,T02726,3,补充沟通,2026-04-01,4.01
T02727-1,T02727,1,首次受理,2026-04-01,6.91
T02728-1,T02728,1,首次受理,2026-04-01,16.84
T02728-2,T02728,2,补充沟通,2026-04-01,11.95
T02729-1,T02729,1,首次受理,2026-04-01,2.86
T02730-1,T02730,1,首次受理,2026-04-01,16.46
T02730-2,T02730,2,补充沟通,2026-04-01,10.68
T02731-1,T02731,1,首次受理,2026-04-01,2.65
T02732-1,T02732,1,首次受理,2026-04-01,9.01
T02733-1,T02733,1,首次受理,2026-04-01,4.54
T02733-2,T02733,2,补充沟通,2026-04-01,7.56
T02733-3,T02733,3,补充沟通,2026-04-01,15.98
T02734-1,T02734,1,首次受理,2026-04-01,15.43
T02734-2,T02734,2,补充沟通,2026-04-01,17.11
T02735-1,T02735,1,首次受理,2026-04-01,3.94
T02736-1,T02736,1,首次受理,2026-04-01,6.64
T02737-1,T02737,1,首次受理,2026-04-01,10.91
T02737-2,T02737,2,补充沟通,2026-04-01,10.14
T02738-1,T02738,1,首次受理,2026-04-01,16.04
T02738-2,T02738,2,补充沟通,2026-04-01,14.84
T02739-1,T02739,1,首次受理,2026-04-01,10.95
T02739-2,T02739,2,补充沟通,2026-04-01,5.96
T02740-1,T02740,1,首次受理,2026-04-01,4.22
T02740-2,T02740,2,补充沟通,2026-04-01,17.82
T02740-3,T02740,3,补充沟通,2026-04-01,15.76
T02741-1,T02741,1,首次受理,2026-04-01,11.99
T02741-2,T02741,2,补充沟通,2026-04-01,14.62
T02741-3,T02741,3,补充沟通,2026-04-01,15.7
T02742-1,T02742,1,首次受理,2026-04-01,5.38
T02742-2,T02742,2,补充沟通,2026-04-01,5.87
T02743-1,T02743,1,首次受理,2026-04-01,11.96
T02743-2,T02743,2,补充沟通,2026-04-01,13.37
T02744-1,T02744,1,首次受理,2026-04-01,6.91
T02745-1,T02745,1,首次受理,2026-04-01,18.17
T02745-2,T02745,2,补充沟通,2026-04-01,8.58
T02745-3,T02745,3,补充沟通,2026-04-01,4.04
T02746-1,T02746,1,首次受理,2026-04-01,15.37
T02746-2,T02746,2,补充沟通,2026-04-01,5.22
T02747-1,T02747,1,首次受理,2026-04-01,5.8
T02748-1,T02748,1,首次受理,2026-04-01,14.14
T02748-2,T02748,2,补充沟通,2026-04-01,12.0
T02748-3,T02748,3,补充沟通,2026-04-01,8.5
T02749-1,T02749,1,首次受理,2026-04-01,9.29
T02749-2,T02749,2,补充沟通,2026-04-01,10.23
T02749-3,T02749,3,补充沟通,2026-04-01,8.41
T02750-1,T02750,1,首次受理,2026-04-01,6.89
T02750-2,T02750,2,补充沟通,2026-04-01,13.57
T02751-1,T02751,1,首次受理,2026-04-01,3.13
T02752-1,T02752,1,首次受理,2026-04-01,18.87
T02752-2,T02752,2,补充沟通,2026-04-01,19.08
T02753-1,T02753,1,首次受理,2026-04-01,9.6
T02754-1,T02754,1,首次受理,2026-04-01,4.42
T02755-1,T02755,1,首次受理,2026-04-01,6.9
T02755-2,T02755,2,补充沟通,2026-04-01,17.84
T02755-3,T02755,3,补充沟通,2026-04-01,18.93
T02756-1,T02756,1,首次受理,2026-04-01,9.01
T02757-1,T02757,1,首次受理,2026-04-01,3.18
T02757-2,T02757,2,补充沟通,2026-04-01,5.36
T02758-1,T02758,1,首次受理,2026-04-01,16.82
T02758-2,T02758,2,补充沟通,2026-04-01,12.98
T02758-3,T02758,3,补充沟通,2026-04-01,6.27
T02759-1,T02759,1,首次受理,2026-04-01,12.05
T02759-2,T02759,2,补充沟通,2026-04-01,5.68
T02760-1,T02760,1,首次受理,2026-04-01,5.21
T02761-1,T02761,1,首次受理,2026-04-02,4.63
T02761-2,T02761,2,补充沟通,2026-04-02,18.62
T02761-3,T02761,3,补充沟通,2026-04-02,14.92
T02762-1,T02762,1,首次受理,2026-04-02,18.56
T02762-2,T02762,2,补充沟通,2026-04-02,19.55
T02763-1,T02763,1,首次受理,2026-04-02,11.6
T02763-2,T02763,2,补充沟通,2026-04-02,3.65
T02764-1,T02764,1,首次受理,2026-04-02,13.93
T02764-2,T02764,2,补充沟通,2026-04-02,18.34
T02765-1,T02765,1,首次受理,2026-04-02,9.57
T02766-1,T02766,1,首次受理,2026-04-02,14.14
T02766-2,T02766,2,补充沟通,2026-04-02,7.66
T02766-3,T02766,3,补充沟通,2026-04-02,15.27
T02767-1,T02767,1,首次受理,2026-04-02,13.9
T02767-2,T02767,2,补充沟通,2026-04-02,13.14
T02768-1,T02768,1,首次受理,2026-04-02,5.3
T02769-1,T02769,1,首次受理,2026-04-02,18.85
T02769-2,T02769,2,补充沟通,2026-04-02,10.84
T02770-1,T02770,1,首次受理,2026-04-02,5.57
T02771-1,T02771,1,首次受理,2026-04-02,16.83
T02771-2,T02771,2,补充沟通,2026-04-02,11.97
T02772-1,T02772,1,首次受理,2026-04-02,8.78
T02773-1,T02773,1,首次受理,2026-04-02,18.13
T02773-2,T02773,2,补充沟通,2026-04-02,16.55
T02773-3,T02773,3,补充沟通,2026-04-02,8.24
T02774-1,T02774,1,首次受理,2026-04-02,15.16
T02774-2,T02774,2,补充沟通,2026-04-02,18.68
T02774-3,T02774,3,补充沟通,2026-04-02,4.57
T02775-1,T02775,1,首次受理,2026-04-02,18.35
T02775-2,T02775,2,补充沟通,2026-04-02,12.23
T02776-1,T02776,1,首次受理,2026-04-02,5.27
T02776-2,T02776,2,补充沟通,2026-04-02,12.06
T02777-1,T02777,1,首次受理,2026-04-02,7.17
T02778-1,T02778,1,首次受理,2026-04-02,10.27
T02778-2,T02778,2,补充沟通,2026-04-02,14.95
T02779-1,T02779,1,首次受理,2026-04-02,11.58
T02779-2,T02779,2,补充沟通,2026-04-02,18.87
T02780-1,T02780,1,首次受理,2026-04-02,8.28
T02780-2,T02780,2,补充沟通,2026-04-02,5.17
T02781-1,T02781,1,首次受理,2026-04-02,16.25
T02781-2,T02781,2,补充沟通,2026-04-02,12.35
T02781-3,T02781,3,补充沟通,2026-04-02,9.09
T02781-4,T02781,4,补充沟通,2026-04-02,13.92
T02782-1,T02782,1,首次受理,2026-04-02,8.01
T02782-2,T02782,2,补充沟通,2026-04-02,15.43
T02783-1,T02783,1,首次受理,2026-04-02,5.58
T02783-2,T02783,2,补充沟通,2026-04-02,12.64
T02784-1,T02784,1,首次受理,2026-04-02,13.71
T02784-2,T02784,2,补充沟通,2026-04-02,19.48
T02785-1,T02785,1,首次受理,2026-04-02,7.36
T02785-2,T02785,2,补充沟通,2026-04-02,4.02
T02786-1,T02786,1,首次受理,2026-04-02,13.08
T02786-2,T02786,2,补充沟通,2026-04-02,5.38
T02787-1,T02787,1,首次受理,2026-04-02,6.05
T02787-2,T02787,2,补充沟通,2026-04-02,15.71
T02787-3,T02787,3,补充沟通,2026-04-02,17.12
T02788-1,T02788,1,首次受理,2026-04-02,14.3
T02788-2,T02788,2,补充沟通,2026-04-02,18.94
T02788-3,T02788,3,补充沟通,2026-04-02,14.04
T02789-1,T02789,1,首次受理,2026-04-02,11.42
T02789-2,T02789,2,补充沟通,2026-04-02,8.87
T02790-1,T02790,1,首次受理,2026-04-02,10.31
T02790-2,T02790,2,补充沟通,2026-04-02,7.57
T02791-1,T02791,1,首次受理,2026-04-02,2.97
T02792-1,T02792,1,首次受理,2026-04-02,9.86
T02792-2,T02792,2,补充沟通,2026-04-02,16.53
T02793-1,T02793,1,首次受理,2026-04-02,10.1
T02793-2,T02793,2,补充沟通,2026-04-02,12.67
T02794-1,T02794,1,首次受理,2026-04-02,19.03
T02794-2,T02794,2,补充沟通,2026-04-02,14.78
T02794-3,T02794,3,补充沟通,2026-04-02,12.4
T02795-1,T02795,1,首次受理,2026-04-02,16.37
T02795-2,T02795,2,补充沟通,2026-04-02,7.13
T02795-3,T02795,3,补充沟通,2026-04-02,18.7
T02796-1,T02796,1,首次受理,2026-04-02,10.59
T02797-1,T02797,1,首次受理,2026-04-02,5.87
T02798-1,T02798,1,首次受理,2026-04-02,6.13
T02799-1,T02799,1,首次受理,2026-04-02,17.94
T02799-2,T02799,2,补充沟通,2026-04-02,11.36
T02800-1,T02800,1,首次受理,2026-04-02,4.09
T02800-2,T02800,2,补充沟通,2026-04-02,10.11
T02801-1,T02801,1,首次受理,2026-04-02,4.9
T02801-2,T02801,2,补充沟通,2026-04-02,6.39
T02802-1,T02802,1,首次受理,2026-04-02,7.27
T02803-1,T02803,1,首次受理,2026-04-02,7.04
T02804-1,T02804,1,首次受理,2026-04-02,11.61
T02804-2,T02804,2,补充沟通,2026-04-02,8.77
T02804-3,T02804,3,补充沟通,2026-04-02,6.59
T02805-1,T02805,1,首次受理,2026-04-02,7.98
T02806-1,T02806,1,首次受理,2026-04-02,9.59
T02806-2,T02806,2,补充沟通,2026-04-02,10.64
T02807-1,T02807,1,首次受理,2026-04-02,8.34
T02808-1,T02808,1,首次受理,2026-04-02,5.39
T02808-2,T02808,2,补充沟通,2026-04-02,9.81
T02809-1,T02809,1,首次受理,2026-04-02,18.17
T02809-2,T02809,2,补充沟通,2026-04-02,10.03
T02810-1,T02810,1,首次受理,2026-04-02,4.91
T02811-1,T02811,1,首次受理,2026-04-02,6.16
T02811-2,T02811,2,补充沟通,2026-04-02,10.21
T02812-1,T02812,1,首次受理,2026-04-02,6.1
T02813-1,T02813,1,首次受理,2026-04-02,6.11
T02814-1,T02814,1,首次受理,2026-04-02,2.24
T02815-1,T02815,1,首次受理,2026-04-02,19.8
T02815-2,T02815,2,补充沟通,2026-04-02,13.72
T02815-3,T02815,3,补充沟通,2026-04-02,6.25
T02815-4,T02815,4,补充沟通,2026-04-02,7.61
T02816-1,T02816,1,首次受理,2026-04-02,18.49
T02816-2,T02816,2,补充沟通,2026-04-02,4.83
T02817-1,T02817,1,首次受理,2026-04-02,4.84
T02818-1,T02818,1,首次受理,2026-04-02,7.58
T02819-1,T02819,1,首次受理,2026-04-02,9.23
T02820-1,T02820,1,首次受理,2026-04-02,17.75
T02820-2,T02820,2,补充沟通,2026-04-02,15.87
T02820-3,T02820,3,补充沟通,2026-04-02,15.55
T02820-4,T02820,4,补充沟通,2026-04-02,13.61
T02821-1,T02821,1,首次受理,2026-04-02,2.54
T02821-2,T02821,2,补充沟通,2026-04-02,6.73
T02822-1,T02822,1,首次受理,2026-04-02,9.71
T02822-2,T02822,2,补充沟通,2026-04-02,14.86
T02823-1,T02823,1,首次受理,2026-04-02,8.88
T02824-1,T02824,1,首次受理,2026-04-02,3.76
T02824-2,T02824,2,补充沟通,2026-04-02,6.77
T02825-1,T02825,1,首次受理,2026-04-02,7.73
T02825-2,T02825,2,补充沟通,2026-04-02,5.58
T02826-1,T02826,1,首次受理,2026-04-02,9.39
T02827-1,T02827,1,首次受理,2026-04-02,4.1
T02827-2,T02827,2,补充沟通,2026-04-02,11.33
T02827-3,T02827,3,补充沟通,2026-04-02,15.43
T02828-1,T02828,1,首次受理,2026-04-02,6.38
T02829-1,T02829,1,首次受理,2026-04-02,2.48
T02830-1,T02830,1,首次受理,2026-04-02,4.24
T02830-2,T02830,2,补充沟通,2026-04-02,16.83
T02831-1,T02831,1,首次受理,2026-04-02,10.6
T02832-1,T02832,1,首次受理,2026-04-02,12.37
T02832-2,T02832,2,补充沟通,2026-04-02,15.85
T02833-1,T02833,1,首次受理,2026-04-02,7.33
T02833-2,T02833,2,补充沟通,2026-04-02,7.52
T02834-1,T02834,1,首次受理,2026-04-02,8.67
T02834-2,T02834,2,补充沟通,2026-04-02,5.68
T02834-3,T02834,3,补充沟通,2026-04-02,7.86
T02835-1,T02835,1,首次受理,2026-04-02,5.3
T02836-1,T02836,1,首次受理,2026-04-02,19.55
T02836-2,T02836,2,补充沟通,2026-04-02,13.36
T02836-3,T02836,3,补充沟通,2026-04-02,5.64
T02836-4,T02836,4,补充沟通,2026-04-02,17.83
T02837-1,T02837,1,首次受理,2026-04-02,6.74
T02837-2,T02837,2,补充沟通,2026-04-02,3.86
T02838-1,T02838,1,首次受理,2026-04-02,7.0
T02839-1,T02839,1,首次受理,2026-04-02,18.5
T02839-2,T02839,2,补充沟通,2026-04-02,17.7
T02839-3,T02839,3,补充沟通,2026-04-02,12.49
T02840-1,T02840,1,首次受理,2026-04-02,6.28
T02841-1,T02841,1,首次受理,2026-04-02,4.89
T02841-2,T02841,2,补充沟通,2026-04-02,5.34
T02841-3,T02841,3,补充沟通,2026-04-02,18.19
T02842-1,T02842,1,首次受理,2026-04-02,18.07
T02842-2,T02842,2,补充沟通,2026-04-02,17.99
T02843-1,T02843,1,首次受理,2026-04-02,13.01
T02843-2,T02843,2,补充沟通,2026-04-02,14.99
T02843-3,T02843,3,补充沟通,2026-04-02,10.94
T02844-1,T02844,1,首次受理,2026-04-02,15.41
T02844-2,T02844,2,补充沟通,2026-04-02,18.99
T02844-3,T02844,3,补充沟通,2026-04-02,14.1
T02845-1,T02845,1,首次受理,2026-04-02,10.39
T02846-1,T02846,1,首次受理,2026-04-02,10.38
T02846-2,T02846,2,补充沟通,2026-04-02,8.63
T02847-1,T02847,1,首次受理,2026-04-02,17.98
T02847-2,T02847,2,补充沟通,2026-04-02,18.26
T02848-1,T02848,1,首次受理,2026-04-02,14.83
T02848-2,T02848,2,补充沟通,2026-04-02,13.64
T02849-1,T02849,1,首次受理,2026-04-02,3.33
T02850-1,T02850,1,首次受理,2026-04-02,17.07
T02850-2,T02850,2,补充沟通,2026-04-02,16.07
T02851-1,T02851,1,首次受理,2026-04-02,4.53
T02851-2,T02851,2,补充沟通,2026-04-02,18.64
T02851-3,T02851,3,补充沟通,2026-04-02,5.74
T02852-1,T02852,1,首次受理,2026-04-02,4.95
T02852-2,T02852,2,补充沟通,2026-04-02,8.47
T02853-1,T02853,1,首次受理,2026-04-02,10.73
T02853-2,T02853,2,补充沟通,2026-04-02,7.19
T02853-3,T02853,3,补充沟通,2026-04-02,12.67
T02854-1,T02854,1,首次受理,2026-04-02,7.32
T02855-1,T02855,1,首次受理,2026-04-02,11.5
T02855-2,T02855,2,补充沟通,2026-04-02,6.4
T02855-3,T02855,3,补充沟通,2026-04-02,13.11
T02856-1,T02856,1,首次受理,2026-04-02,13.28
T02856-2,T02856,2,补充沟通,2026-04-02,7.2
T02856-3,T02856,3,补充沟通,2026-04-02,8.47
T02857-1,T02857,1,首次受理,2026-04-02,3.85
T02857-2,T02857,2,补充沟通,2026-04-02,19.73
T02858-1,T02858,1,首次受理,2026-04-02,10.16
T02858-2,T02858,2,补充沟通,2026-04-02,4.3
T02858-3,T02858,3,补充沟通,2026-04-02,2.56
T02859-1,T02859,1,首次受理,2026-04-02,4.24
T02860-1,T02860,1,首次受理,2026-04-02,11.43
T02860-2,T02860,2,补充沟通,2026-04-02,10.86
T02861-1,T02861,1,首次受理,2026-04-02,9.59
T02861-2,T02861,2,补充沟通,2026-04-02,6.08
T02862-1,T02862,1,首次受理,2026-04-02,17.51
T02862-2,T02862,2,补充沟通,2026-04-02,4.04
T02862-3,T02862,3,补充沟通,2026-04-02,4.14
T02863-1,T02863,1,首次受理,2026-04-02,13.11
T02863-2,T02863,2,补充沟通,2026-04-02,16.63
T02863-3,T02863,3,补充沟通,2026-04-02,4.86
T02864-1,T02864,1,首次受理,2026-04-02,13.74
T02864-2,T02864,2,补充沟通,2026-04-02,3.87
