ticket_id,person_id,date,arrival_period,window_id,business_code,appointment,wait_minutes,service_minutes,abandoned,completed_same_day
T02215,P0545,2026-03-26,上午,B1,basic,1,6.97,7.23,0,1
T02216,P0204,2026-03-26,下午,B2,case,0,18.3,22.33,0,1
T02217,P2435,2026-03-26,上午,B1,basic,0,10.75,3.45,0,1
T02218,P1349,2026-03-26,上午,B2,case,0,39.79,22.62,0,1
T02219,P2682,2026-03-26,下午,B1,basic,1,4.3,8.43,0,1
T02220,P1472,2026-03-26,下午,B2,basic,0,8.83,7.0,0,0
T02221,P1322,2026-03-26,上午,B1,basic,0,16.18,7.91,0,1
T02222,P1278,2026-03-26,下午,B2,case,0,22.69,4.32,0,1
T02223,P2109,2026-03-26,下午,B1,case,0,19.24,44.12,0,0
T02224,P0758,2026-03-26,下午,B2,basic,1,2.47,5.23,0,1
T02225,P1329,2026-03-26,下午,B1,basic,0,8.21,6.55,0,1
T02226,P0473,2026-03-26,上午,B2,basic,0,11.84,9.57,0,1
T02227,P1456,2026-03-26,上午,B1,basic,1,8.52,11.68,0,1
T02228,P2089,2026-03-26,上午,B2,basic,0,12.62,4.23,0,1
T02229,P2276,2026-03-26,上午,B1,basic,0,8.4,10.21,0,1
T02230,P0887,2026-03-26,上午,B2,basic,0,6.68,6.87,0,1
T02231,P1328,2026-03-26,上午,B1,basic,1,7.77,7.92,0,1
T02232,P0797,2026-03-26,下午,B2,basic,1,4.42,12.25,0,1
T02233,P1294,2026-03-26,上午,B1,case,0,15.34,45.39,0,0
T02234,P0501,2026-03-26,上午,B2,case,0,57.12,37.97,0,0
T02235,P0873,2026-03-26,下午,B1,basic,1,1.3,1.41,0,0
T02236,P1160,2026-03-26,下午,B2,case,0,20.11,9.72,0,0
T02237,P0574,2026-03-26,下午,B1,case,1,10.32,19.04,0,1
T02238,P2288,2026-03-26,上午,B2,basic,1,9.29,5.46,0,1
T02239,P0991,2026-03-26,上午,B1,basic,1,3.93,5.47,0,1
T02240,P1135,2026-03-26,下午,B2,case,0,36.07,12.58,0,0
T02241,P1589,2026-03-26,上午,C1,basic,0,6.04,5.62,0,1
T02242,P1457,2026-03-26,上午,C2,case,1,6.87,10.7,0,1
T02243,P2440,2026-03-26,下午,C1,case,0,48.19,24.58,0,1
T02244,P0305,2026-03-26,下午,C2,case,0,26.76,13.09,0,1
T02245,P1063,2026-03-26,下午,C1,basic,1,4.99,5.85,0,1
T02246,P0167,2026-03-26,上午,C2,basic,1,3.66,5.08,0,1
T02247,P2066,2026-03-26,上午,C1,case,1,10.8,11.85,0,1
T02248,P1334,2026-03-26,下午,C2,case,0,18.23,11.57,0,1
T02249,P2212,2026-03-26,上午,C1,case,1,25.89,,1,0
T02250,P0402,2026-03-26,上午,C2,case,1,20.19,21.29,0,1
T02251,P1720,2026-03-26,上午,C1,case,0,26.85,36.39,0,0
T02252,P2039,2026-03-26,上午,C2,basic,0,4.84,7.42,0,1
T02253,P0649,2026-03-26,上午,C1,basic,1,11.89,0.29,0,1
T02254,P1229,2026-03-26,上午,C2,basic,0,3.14,7.38,0,1
T02255,P1407,2026-03-26,下午,C1,basic,1,2.26,5.25,0,1
T02256,P2362,2026-03-26,上午,C2,case,0,21.64,21.82,0,1
T02257,P2161,2026-03-26,上午,C1,case,1,6.76,11.7,0,1
T02258,P1058,2026-03-26,上午,C2,case,1,16.3,3.95,0,1
T02259,P1985,2026-03-26,上午,C1,basic,1,2.99,9.07,0,1
T02260,P1437,2026-03-26,上午,C2,case,1,5.88,33.93,0,1
T02261,P1056,2026-03-26,上午,C1,basic,1,3.37,9.85,0,1
T02262,P2081,2026-03-26,下午,C2,case,0,15.51,12.83,0,0
T02263,P2457,2026-03-26,上午,C1,basic,0,10.41,2.05,0,0
T02264,P2483,2026-03-26,上午,C2,case,0,10.0,10.75,0,0
T02265,P2096,2026-03-26,上午,C1,case,0,10.24,14.61,0,1
T02266,P0026,2026-03-26,上午,C2,case,1,14.27,11.95,0,1
T02267,P1426,2026-03-26,上午,C1,basic,0,6.7,3.17,0,1
T02268,P2091,2026-03-26,上午,C2,case,0,13.82,10.81,0,1
T02269,P1501,2026-03-26,上午,C1,basic,0,9.18,1.95,0,1
T02270,P2476,2026-03-26,上午,C2,basic,0,5.66,8.68,0,1
T02271,P1345,2026-03-26,上午,C1,basic,1,6.95,3.93,0,1
T02272,P0996,2026-03-26,下午,C2,basic,1,2.33,6.11,0,1
T02273,P2258,2026-03-26,上午,C1,case,0,65.78,,1,0
T02274,P0855,2026-03-26,下午,C2,basic,0,3.76,9.89,0,1
T02275,P2229,2026-03-26,上午,C1,case,0,16.83,34.79,0,1
T02276,P2532,2026-03-26,上午,C2,case,0,9.1,2.9,0,0
T02277,P0767,2026-03-26,上午,C1,basic,0,6.72,8.66,0,1
T02278,P2443,2026-03-26,上午,C2,case,0,20.82,21.92,0,1
T02279,P0828,2026-03-26,下午,C1,case,1,14.55,2.72,0,1
T02280,P1268,2026-03-26,下午,C2,case,1,19.37,19.04,0,0
T02281,P2645,2026-03-27,下午,A1,case,0,12.64,15.01,0,1
T02282,P0489,2026-03-27,下午,A2,basic,1,7.16,13.16,0,1
T02283,P1385,2026-03-27,下午,A1,case,1,4.92,13.48,0,1
T02284,P1628,2026-03-27,上午,A2,basic,1,7.88,8.81,0,1
T02285,P0182,2026-03-27,下午,A1,case,0,8.5,11.57,0,0
T02286,P2272,2026-03-27,上午,A2,basic,0,5.24,16.69,0,1
T02287,P2500,2026-03-27,上午,A1,case,0,28.71,,1,0
T02288,P2516,2026-03-27,上午,A2,case,0,8.43,7.82,0,1
T02289,P2141,2026-03-27,上午,A1,case,0,19.48,13.6,0,1
T02290,P1434,2026-03-27,上午,A2,case,1,3.15,4.0,0,1
T02291,P2325,2026-03-27,上午,A1,case,0,9.0,27.15,0,1
T02292,P2391,2026-03-27,上午,A2,case,0,15.29,12.54,0,1
T02293,P0906,2026-03-27,下午,A1,case,0,14.28,11.28,0,1
T02294,P0691,2026-03-27,上午,A2,case,0,7.08,4.68,0,1
T02295,P1296,2026-03-27,上午,A1,case,0,9.78,9.12,0,0
T02296,P1933,2026-03-27,下午,A2,case,0,19.73,36.14,0,0
T02297,P0855,2026-03-27,上午,A1,case,0,50.73,,1,0
T02298,P2278,2026-03-27,上午,A2,case,0,36.8,,1,0
T02299,P1714,2026-03-27,上午,A1,case,0,8.68,13.62,0,1
T02300,P0974,2026-03-27,下午,A2,case,0,12.2,20.44,0,1
T02301,P0398,2026-03-27,下午,A1,case,1,3.87,20.2,0,1
T02302,P1265,2026-03-27,上午,A2,case,0,13.58,33.36,0,1
T02303,P1509,2026-03-27,上午,A1,basic,1,4.08,3.18,0,1
T02304,P2212,2026-03-27,上午,A2,case,0,32.61,,1,0
T02305,P1297,2026-03-27,下午,A1,case,1,13.49,14.8,0,1
T02306,P2282,2026-03-27,上午,A2,basic,1,6.58,11.9,0,1
T02307,P0044,2026-03-27,上午,A1,case,0,12.5,11.37,0,1
T02308,P2487,2026-03-27,下午,A2,case,1,20.99,16.06,0,1
T02309,P0725,2026-03-27,下午,A1,basic,1,4.26,3.87,0,0
T02310,P1806,2026-03-27,上午,A2,case,0,14.5,19.32,0,0
T02311,P1302,2026-03-27,上午,A1,case,0,15.49,11.45,0,1
T02312,P0508,2026-03-27,上午,A2,case,0,8.17,9.23,0,1
T02313,P0698,2026-03-27,下午,A1,case,0,12.63,9.46,0,1
T02314,P0095,2026-03-27,下午,A2,case,0,5.87,7.96,0,1
T02315,P1732,2026-03-27,上午,A1,basic,1,5.19,4.67,0,1
T02316,P1118,2026-03-27,下午,A2,basic,0,4.03,17.34,0,1
T02317,P2484,2026-03-27,下午,A1,case,0,12.96,18.06,0,1
T02318,P2666,2026-03-27,上午,A2,case,1,22.12,6.99,0,1
T02319,P1693,2026-03-27,上午,A1,case,0,5.9,16.54,0,1
T02320,P0995,2026-03-27,下午,A2,case,0,25.31,3.69,0,1
T02321,P1718,2026-03-27,下午,B1,basic,0,6.52,10.54,0,1
T02322,P2174,2026-03-27,上午,B2,basic,0,9.76,5.52,0,1
T02323,P0336,2026-03-27,下午,B1,basic,0,3.11,6.15,0,1
T02324,P0531,2026-03-27,上午,B2,basic,1,10.7,2.68,0,1
T02325,P1832,2026-03-27,上午,B1,basic,1,4.91,5.0,0,1
T02326,P0087,2026-03-27,下午,B2,basic,1,3.91,6.1,0,0
T02327,P1892,2026-03-27,下午,B1,basic,0,11.64,5.88,0,0
T02328,P1803,2026-03-27,上午,B2,basic,0,1.18,2.71,0,1
T02329,P2667,2026-03-27,上午,B1,basic,1,8.36,3.06,0,1
T02330,P1799,2026-03-27,下午,B2,case,0,7.99,28.29,0,1
T02331,P2363,2026-03-27,下午,B1,case,1,5.31,25.65,0,1
T02332,P1977,2026-03-27,下午,B2,basic,1,3.61,19.1,0,1
T02333,P1721,2026-03-27,下午,B1,case,0,15.41,13.17,0,0
T02334,P1313,2026-03-27,上午,B2,case,1,22.58,12.49,0,1
T02335,P1627,2026-03-27,上午,B1,basic,1,3.78,5.81,0,1
T02336,P0022,2026-03-27,下午,B2,basic,1,4.01,17.6,0,1
T02337,P1006,2026-03-27,上午,B1,basic,1,87.0,7.15,0,1
T02338,P1978,2026-03-27,上午,B2,basic,0,13.06,7.41,0,1
T02339,P1676,2026-03-27,下午,B1,basic,1,3.71,11.72,0,0
T02340,P1170,2026-03-27,上午,B2,basic,1,8.07,3.33,0,0
T02341,P0976,2026-03-27,上午,B1,basic,1,1.55,11.99,0,1
T02342,P2624,2026-03-27,上午,B2,basic,1,6.6,3.77,0,0
T02343,P0820,2026-03-27,上午,B1,basic,1,7.36,5.94,0,1
T02344,P0141,2026-03-27,上午,B2,case,0,91.24,14.15,0,0
T02345,P1639,2026-03-27,上午,B1,case,0,21.95,17.22,0,1
T02346,P1386,2026-03-27,下午,B2,basic,0,6.48,6.2,0,1
T02347,P1171,2026-03-27,上午,B1,basic,1,5.22,7.24,0,1
T02348,P2008,2026-03-27,下午,B2,case,0,15.89,19.25,0,1
T02349,P1019,2026-03-27,下午,B1,basic,0,8.54,12.42,0,0
T02350,P1823,2026-03-27,下午,B2,basic,0,9.3,3.72,0,1
T02351,P0745,2026-03-27,下午,B1,case,0,13.58,5.16,0,1
T02352,P0241,2026-03-27,下午,B2,basic,1,14.52,10.82,0,1
T02353,P1971,2026-03-27,下午,B1,basic,1,4.47,6.33,0,1
T02354,P1402,2026-03-27,上午,B2,basic,1,5.51,7.85,0,1
T02355,P1519,2026-03-27,下午,B1,basic,1,4.08,10.53,0,0
T02356,P1833,2026-03-27,下午,B2,basic,1,1.2,14.83,0,1
T02357,P1662,2026-03-27,上午,B1,case,0,49.98,14.62,0,0
T02358,P0435,2026-03-27,上午,B2,basic,0,6.75,8.46,0,1
T02359,P2001,2026-03-27,下午,B1,basic,1,3.69,8.57,0,1
T02360,P1486,2026-03-27,上午,B2,case,0,25.54,28.64,0,0
T02361,P0819,2026-03-27,上午,C1,basic,0,10.17,9.41,0,1
T02362,P0215,2026-03-27,上午,C2,basic,0,5.94,4.8,0,1
T02363,P0614,2026-03-27,下午,C1,case,0,9.6,11.43,0,0
T02364,P0185,2026-03-27,上午,C2,basic,1,2.02,5.52,0,1
T02365,P0201,2026-03-27,上午,C1,case,0,20.51,7.39,0,1
T02366,P0890,2026-03-27,上午,C2,basic,0,10.95,3.77,0,1
T02367,P1665,2026-03-27,上午,C1,case,0,14.75,5.7,0,1
T02368,P0364,2026-03-27,上午,C2,case,0,15.37,11.19,0,1
T02369,P0381,2026-03-27,上午,C1,case,0,87.81,25.33,0,1
T02370,P1776,2026-03-27,上午,C2,basic,1,3.63,4.88,0,1
T02371,P1871,2026-03-27,下午,C1,basic,0,7.68,8.04,0,1
T02372,P0236,2026-03-27,上午,C2,case,0,36.13,12.57,0,0
T02373,P1736,2026-03-27,上午,C1,case,0,14.85,9.99,0,1
T02374,P1124,2026-03-27,上午,C2,basic,0,12.18,20.25,0,1
T02375,P2662,2026-03-27,上午,C1,case,0,32.81,34.72,0,1
T02376,P2264,2026-03-27,上午,C2,basic,0,5.19,3.1,0,1
T02377,P0011,2026-03-27,下午,C1,basic,1,2.2,10.68,0,1
T02378,P1294,2026-03-27,下午,C2,basic,0,4.64,5.86,0,1
T02379,P1611,2026-03-27,下午,C1,case,1,3.51,17.75,0,1
T02380,P0788,2026-03-27,下午,C2,case,0,13.67,20.18,0,1
T02381,P2682,2026-03-27,下午,C1,case,0,9.58,30.79,0,1
T02382,P0122,2026-03-27,上午,C2,basic,0,5.47,1.31,0,1
T02383,P1396,2026-03-27,上午,C1,case,0,13.28,6.9,0,1
T02384,P1305,2026-03-27,上午,C2,basic,1,3.07,8.1,0,1
T02385,P0290,2026-03-27,上午,C1,basic,0,8.18,7.6,0,1
T02386,P0645,2026-03-27,下午,C2,case,0,15.55,12.83,0,1
T02387,P1344,2026-03-27,上午,C1,basic,1,6.2,6.43,0,1
T02388,P2696,2026-03-27,上午,C2,basic,0,12.91,8.08,0,1
T02389,P1509,2026-03-27,上午,C1,basic,0,16.14,14.01,0,1
T02390,P2619,2026-03-27,下午,C2,basic,0,2.85,1.94,0,1
T02391,P2449,2026-03-27,下午,C1,case,0,5.36,25.61,0,1
T02392,P0717,2026-03-27,上午,C2,case,1,14.03,6.63,0,0
T02393,P1572,2026-03-27,下午,C1,case,0,4.32,4.85,0,1
T02394,P1535,2026-03-27,上午,C2,case,1,23.63,8.32,0,1
T02395,P1480,2026-03-27,下午,C1,basic,1,3.46,22.74,0,0
T02396,P1710,2026-03-27,下午,C2,basic,1,4.87,9.44,0,1
T02397,P1429,2026-03-27,上午,C1,basic,1,5.16,3.29,0,1
T02398,P0688,2026-03-27,上午,C2,basic,0,12.5,5.05,0,1
T02399,P2489,2026-03-27,上午,C1,case,0,7.43,14.28,0,1
T02400,P1448,2026-03-27,上午,C2,basic,0,3.97,8.1,0,1
T02401,P2260,2026-03-30,下午,A1,case,0,34.88,,1,0
T02402,P0965,2026-03-30,上午,A2,case,0,27.2,,1,0
T02403,P0853,2026-03-30,下午,A1,case,0,14.82,5.39,0,1
T02404,P0319,2026-03-30,下午,A2,case,1,15.73,16.86,0,1
T02405,P1691,2026-03-30,上午,A1,basic,1,4.09,4.47,0,1
T02406,P0405,2026-03-30,下午,A2,case,0,12.64,7.14,0,1
T02407,P1462,2026-03-30,下午,A1,case,0,15.67,30.24,0,1
T02408,P1006,2026-03-30,上午,A2,case,1,18.11,31.13,0,0
T02409,P0467,2026-03-30,上午,A1,case,0,21.13,16.67,0,1
T02410,P0882,2026-03-30,上午,A2,case,0,9.79,21.06,0,1
T02411,P2612,2026-03-30,上午,A1,case,0,6.09,9.92,0,1
T02412,P2173,2026-03-30,上午,A2,basic,1,3.61,14.6,0,1
T02413,P1330,2026-03-30,下午,A1,basic,0,3.87,1.68,0,1
T02414,P2200,2026-03-30,上午,A2,case,0,14.98,12.87,0,0
T02415,P2330,2026-03-30,下午,A1,case,0,10.99,7.62,0,1
T02416,P0021,2026-03-30,上午,A2,case,0,15.44,16.91,0,0
T02417,P1067,2026-03-30,上午,A1,case,1,42.53,9.91,0,1
T02418,P0301,2026-03-30,下午,A2,case,0,7.78,15.04,0,1
T02419,P2368,2026-03-30,下午,A1,case,0,7.04,28.44,0,1
T02420,P1576,2026-03-30,上午,A2,case,0,10.92,5.32,0,1
T02421,P2468,2026-03-30,下午,A1,basic,1,4.42,6.24,0,1
T02422,P0622,2026-03-30,下午,A2,basic,1,2.15,14.47,0,1
T02423,P2643,2026-03-30,下午,A1,case,1,3.91,21.46,0,0
T02424,P0135,2026-03-30,上午,A2,case,0,15.08,51.8,0,1
T02425,P0079,2026-03-30,下午,A1,case,0,5.88,12.65,0,1
T02426,P1529,2026-03-30,下午,A2,basic,0,8.22,8.94,0,1
T02427,P1701,2026-03-30,上午,A1,case,1,19.58,11.93,0,1
T02428,P2513,2026-03-30,上午,A2,case,1,9.94,7.56,0,1
T02429,P0406,2026-03-30,上午,A1,case,1,7.65,21.43,0,1
T02430,P2601,2026-03-30,下午,A2,case,0,10.01,8.29,0,1
T02431,P1950,2026-03-30,上午,A1,case,1,3.83,10.3,0,1
T02432,P0580,2026-03-30,上午,A2,case,1,9.96,6.97,0,1
T02433,P1366,2026-03-30,上午,A1,case,0,8.48,11.0,0,1
T02434,P2180,2026-03-30,上午,A2,case,1,11.96,11.63,0,1
T02435,P1923,2026-03-30,上午,A1,case,0,55.84,33.18,0,1
T02436,P1789,2026-03-30,上午,A2,case,1,8.99,37.09,0,1
T02437,P1243,2026-03-30,下午,A1,case,1,13.7,27.32,0,1
T02438,P0353,2026-03-30,上午,A2,case,0,43.62,,1,0
T02439,P2555,2026-03-30,下午,A1,case,0,7.29,55.1,0,0
T02440,P0165,2026-03-30,上午,A2,case,0,90.24,45.72,0,0
T02441,P0755,2026-03-30,上午,B1,basic,1,77.29,,1,0
T02442,P0400,2026-03-30,上午,B2,case,0,20.47,34.31,0,1
T02443,P1448,2026-03-30,上午,B1,case,0,50.77,13.92,0,1
T02444,P0315,2026-03-30,下午,B2,basic,0,3.68,15.78,0,0
T02445,P1209,2026-03-30,下午,B1,basic,1,6.03,4.23,0,1
T02446,P0253,2026-03-30,上午,B2,case,0,27.77,24.99,0,0
T02447,P0500,2026-03-30,下午,B1,basic,1,2.27,10.13,0,1
T02448,P2529,2026-03-30,上午,B2,basic,0,12.61,5.22,0,1
T02449,P0087,2026-03-30,上午,B1,basic,1,8.89,4.63,0,0
T02450,P0955,2026-03-30,下午,B2,basic,1,3.98,15.06,0,1
T02451,P2541,2026-03-30,上午,B1,case,0,31.81,29.37,0,1
T02452,P1564,2026-03-30,上午,B2,basic,0,9.73,12.71,0,1
T02453,P2090,2026-03-30,下午,B1,basic,1,3.22,4.55,0,1
T02454,P2099,2026-03-30,上午,B2,case,0,31.75,,1,0
T02455,P0172,2026-03-30,上午,B1,basic,1,74.9,,1,0
T02456,P1850,2026-03-30,上午,B2,basic,1,8.54,1.65,0,1
T02457,P2537,2026-03-30,下午,B1,case,0,7.89,46.36,0,1
T02458,P0615,2026-03-30,下午,B2,case,1,6.46,11.4,0,1
T02459,P0924,2026-03-30,下午,B1,basic,1,2.8,6.3,0,0
T02460,P1915,2026-03-30,下午,B2,basic,1,3.34,7.6,0,1
T02461,P0335,2026-03-30,上午,B1,basic,1,6.6,6.2,0,0
T02462,P2512,2026-03-30,上午,B2,basic,1,8.97,5.07,0,1
T02463,P0842,2026-03-30,上午,B1,basic,1,13.38,4.02,0,1
T02464,P2400,2026-03-30,下午,B2,basic,0,8.88,2.34,0,1
T02465,P2567,2026-03-30,下午,B1,case,1,10.4,23.8,0,0
T02466,P1016,2026-03-30,下午,B2,basic,1,3.96,3.39,0,0
T02467,P2028,2026-03-30,上午,B1,case,0,34.96,5.42,0,1
T02468,P0469,2026-03-30,下午,B2,basic,1,3.49,5.39,0,0
T02469,P0944,2026-03-30,上午,B1,basic,1,2.19,10.69,0,0
T02470,P2086,2026-03-30,下午,B2,basic,0,8.35,4.17,0,0
T02471,P0927,2026-03-30,下午,B1,case,0,18.07,10.42,0,1
T02472,P1141,2026-03-30,下午,B2,basic,1,6.19,13.03,0,1
T02473,P0138,2026-03-30,上午,B1,basic,1,3.96,1.35,0,1
T02474,P0894,2026-03-30,下午,B2,basic,0,8.31,5.17,0,1
T02475,P0996,2026-03-30,下午,B1,basic,0,7.02,8.61,0,1
T02476,P1217,2026-03-30,下午,B2,basic,0,5.1,2.89,0,1
T02477,P2361,2026-03-30,上午,B1,basic,0,11.7,11.0,0,1
T02478,P2674,2026-03-30,下午,B2,basic,0,5.7,14.45,0,1
T02479,P1023,2026-03-30,上午,B1,basic,1,1.42,3.67,0,1
T02480,P0872,2026-03-30,上午,B2,basic,1,16.15,5.79,0,0
T02481,P0068,2026-03-30,上午,C1,case,0,29.61,50.28,0,0
T02482,P0657,2026-03-30,下午,C2,case,1,7.99,47.34,0,0
T02483,P0659,2026-03-30,上午,C1,case,1,6.23,26.07,0,1
T02484,P1033,2026-03-30,上午,C2,case,0,16.98,13.82,0,0
T02485,P2199,2026-03-30,上午,C1,basic,1,10.08,9.35,0,1
T02486,P0038,2026-03-30,下午,C2,basic,1,7.67,0.89,0,1
T02487,P2417,2026-03-30,下午,C1,case,0,12.23,24.86,0,1
T02488,P0776,2026-03-30,上午,C2,case,0,13.03,11.49,0,1
T02489,P1413,2026-03-30,上午,C1,basic,1,2.83,6.81,0,1
T02490,P2101,2026-03-30,上午,C2,case,0,13.71,5.35,0,1
T02491,P0688,2026-03-30,上午,C1,case,0,11.12,7.12,0,1
T02492,P0585,2026-03-30,上午,C2,basic,0,3.67,12.41,0,1
T02493,P2014,2026-03-30,下午,C1,basic,0,5.61,3.16,0,1
T02494,P0763,2026-03-30,上午,C2,basic,1,4.62,2.65,0,0
T02495,P1168,2026-03-30,上午,C1,case,0,25.92,23.67,0,0
T02496,P1259,2026-03-30,下午,C2,basic,1,2.25,3.63,0,0
T02497,P0855,2026-03-30,上午,C1,case,0,22.6,13.08,0,1
T02498,P1150,2026-03-30,下午,C2,case,1,12.44,5.84,0,0
T02499,P1043,2026-03-30,下午,C1,case,1,3.02,19.48,0,1
T02500,P1186,2026-03-30,上午,C2,basic,1,6.75,3.49,0,1
T02501,P1584,2026-03-30,上午,C1,basic,0,6.56,9.72,0,1
T02502,P2552,2026-03-30,下午,C2,case,0,14.28,19.73,0,1
T02503,P0741,2026-03-30,上午,C1,basic,0,4.35,8.12,0,1
T02504,P2487,2026-03-30,上午,C2,basic,0,4.25,1.73,0,1
T02505,P0072,2026-03-30,上午,C1,basic,1,5.68,8.37,0,1
T02506,P1994,2026-03-30,上午,C2,basic,1,3.18,5.92,0,1
T02507,P1598,2026-03-30,下午,C1,case,0,24.28,4.31,0,1
T02508,P1796,2026-03-30,上午,C2,basic,0,13.28,4.56,0,1
T02509,P2640,2026-03-30,下午,C1,basic,0,4.41,4.05,0,1
T02510,P2570,2026-03-30,上午,C2,case,0,17.57,17.36,0,1
T02511,P1772,2026-03-30,上午,C1,basic,1,3.47,6.91,0,1
T02512,P0838,2026-03-30,上午,C2,basic,1,5.86,4.36,0,1
T02513,P1828,2026-03-30,上午,C1,basic,0,10.92,13.1,0,0
T02514,P1139,2026-03-30,下午,C2,basic,1,4.48,2.42,0,0
T02515,P0063,2026-03-30,上午,C1,case,0,10.4,18.58,0,0
T02516,P0023,2026-03-30,上午,C2,basic,0,18.13,9.8,0,0
T02517,P2516,2026-03-30,下午,C1,basic,1,3.66,6.48,0,0
T02518,P0968,2026-03-30,上午,C2,basic,1,6.13,6.46,0,1
T02519,P1319,2026-03-30,下午,C1,case,1,11.02,30.46,0,1
T02520,P1503,2026-03-30,上午,C2,basic,0,10.08,6.33,0,1
T02521,P2325,2026-03-31,下午,A1,case,1,3.61,9.16,0,1
T02522,P0935,2026-03-31,上午,A2,case,0,21.3,8.88,0,1
T02523,P2254,2026-03-31,上午,A1,case,0,11.01,23.8,0,1
T02524,P0674,2026-03-31,上午,A2,case,0,13.68,14.59,0,1
T02525,P0340,2026-03-31,上午,A1,case,0,12.39,21.83,0,1
T02526,P0862,2026-03-31,下午,A2,case,0,8.01,6.77,0,1
T02527,P1392,2026-03-31,下午,A1,case,0,7.08,16.92,0,1
T02528,P0045,2026-03-31,上午,A2,basic,0,3.82,7.3,0,1
T02529,P1306,2026-03-31,下午,A1,basic,0,2.42,13.77,0,1
T02530,P0040,2026-03-31,上午,A2,case,0,14.86,4.39,0,1
T02531,P1861,2026-03-31,下午,A1,basic,0,3.75,6.9,0,1
T02532,P0259,2026-03-31,上午,A2,case,1,5.67,22.82,0,0
T02533,P2615,2026-03-31,下午,A1,case,0,6.77,8.87,0,1
T02534,P0640,2026-03-31,上午,A2,case,1,10.79,14.71,0,1
T02535,P1740,2026-03-31,上午,A1,case,0,19.74,15.47,0,0
T02536,P0128,2026-03-31,下午,A2,case,0,9.94,15.12,0,1
T02537,P0692,2026-03-31,下午,A1,case,1,11.88,16.62,0,1
T02538,P0673,2026-03-31,下午,A2,basic,1,6.66,12.52,0,1
T02539,P1247,2026-03-31,下午,A1,case,0,1.8,22.6,0,1
T02540,P0195,2026-03-31,上午,A2,basic,1,2.2,1.38,0,1
T02541,P0094,2026-03-31,下午,A1,case,0,16.69,18.48,0,1
T02542,P2351,2026-03-31,下午,A2,case,1,6.0,7.96,0,1
T02543,P2464,2026-03-31,上午,A1,case,0,6.03,45.13,0,1
T02544,P1346,2026-03-31,下午,A2,basic,1,6.63,3.93,0,1
T02545,P2507,2026-03-31,上午,A1,case,0,16.28,6.54,0,1
T02546,P0366,2026-03-31,上午,A2,basic,1,7.32,2.38,0,1
T02547,P0921,2026-03-31,上午,A1,case,1,107.57,23.96,0,1
T02548,P1869,2026-03-31,上午,A2,case,0,43.23,15.89,0,0
T02549,P1200,2026-03-31,上午,A1,case,1,15.88,0.83,0,1
T02550,P1735,2026-03-31,上午,A2,case,0,19.35,19.29,0,1
T02551,P2680,2026-03-31,下午,A1,case,1,8.59,25.67,0,1
T02552,P1309,2026-03-31,下午,A2,case,0,7.94,4.2,0,0
T02553,P1850,2026-03-31,上午,A1,basic,0,7.89,4.61,0,1
T02554,P0483,2026-03-31,上午,A2,basic,1,3.65,10.03,0,1
T02555,P0482,2026-03-31,上午,A1,case,1,14.88,9.63,0,1
T02556,P2000,2026-03-31,上午,A2,case,1,16.34,7.96,0,1
T02557,P1134,2026-03-31,下午,A1,basic,1,2.14,6.47,0,1
T02558,P1747,2026-03-31,上午,A2,case,0,13.46,43.56,0,1
T02559,P1888,2026-03-31,下午,A1,basic,0,6.12,9.2,0,1
T02560,P1449,2026-03-31,下午,A2,case,1,3.55,18.51,0,0
T02561,P0371,2026-03-31,上午,B1,basic,1,5.46,2.07,0,1
T02562,P1066,2026-03-31,上午,B2,basic,1,15.53,9.08,0,1
T02563,P1267,2026-03-31,下午,B1,basic,1,7.03,3.63,0,1
T02564,P0452,2026-03-31,下午,B2,basic,1,3.6,5.08,0,1
T02565,P2141,2026-03-31,下午,B1,basic,0,4.56,2.73,0,1
T02566,P0277,2026-03-31,上午,B2,basic,1,4.44,9.0,0,1
T02567,P0049,2026-03-31,下午,B1,case,0,4.28,24.22,0,0
T02568,P2649,2026-03-31,上午,B2,basic,1,20.13,12.88,0,1
T02569,P0346,2026-03-31,下午,B1,basic,1,4.35,15.61,0,1
T02570,P0517,2026-03-31,上午,B2,basic,0,4.12,18.78,0,1
T02571,P1276,2026-03-31,下午,B1,basic,1,1.64,11.51,0,1
T02572,P0299,2026-03-31,上午,B2,basic,1,10.49,6.31,0,1
T02573,P1539,2026-03-31,下午,B1,basic,0,12.12,15.12,0,1
T02574,P0785,2026-03-31,上午,B2,basic,1,6.54,2.74,0,1
T02575,P2320,2026-03-31,上午,B1,basic,1,13.31,22.06,0,1
T02576,P0196,2026-03-31,上午,B2,case,0,16.72,11.73,0,0
T02577,P2419,2026-03-31,上午,B1,basic,0,6.63,16.99,0,0
T02578,P1266,2026-03-31,上午,B2,basic,1,10.25,3.85,0,1
T02579,P0545,2026-03-31,下午,B1,basic,1,5.54,5.29,0,1
T02580,P0378,2026-03-31,上午,B2,basic,1,10.44,2.76,0,1
T02581,P0490,2026-03-31,上午,B1,case,0,15.86,4.91,0,0
T02582,P2481,2026-03-31,上午,B2,basic,1,7.94,16.12,0,1
T02583,P0172,2026-03-31,上午,B1,basic,1,6.49,5.3,0,1
T02584,P2071,2026-03-31,上午,B2,basic,0,7.73,5.69,0,1
T02585,P1689,2026-03-31,上午,B1,case,0,16.86,29.23,0,1
T02586,P0962,2026-03-31,下午,B2,basic,0,5.31,3.36,0,1
