unit_id,scenario,cost
long_tail-2058,long_tail,15.8362
long_tail-2059,long_tail,15.9591
long_tail-2060,long_tail,40.3928
long_tail-2061,long_tail,12.9387
long_tail-2062,long_tail,99.8217
long_tail-2063,long_tail,12.2397
long_tail-2064,long_tail,19.3023
long_tail-2065,long_tail,37.1357
long_tail-2066,long_tail,132.8683
long_tail-2067,long_tail,33.0146
long_tail-2068,long_tail,84.4424
long_tail-2069,long_tail,51.3697
long_tail-2070,long_tail,21.6843
long_tail-2071,long_tail,49.0813
long_tail-2072,long_tail,52.3354
long_tail-2073,long_tail,61.5565
long_tail-2074,long_tail,44.2935
long_tail-2075,long_tail,6.4559
long_tail-2076,long_tail,182.0389
long_tail-2077,long_tail,31.0317
long_tail-2078,long_tail,28.6724
long_tail-2079,long_tail,32.5035
long_tail-2080,long_tail,22.9219
long_tail-2081,long_tail,85.9103
long_tail-2082,long_tail,31.5894
long_tail-2083,long_tail,123.418
long_tail-2084,long_tail,103.0282
long_tail-2085,long_tail,209.662
long_tail-2086,long_tail,12.0087
long_tail-2087,long_tail,21.0499
long_tail-2088,long_tail,29.5229
long_tail-2089,long_tail,50.318
long_tail-2090,long_tail,57.4562
long_tail-2091,long_tail,36.5198
long_tail-2092,long_tail,13.9339
long_tail-2093,long_tail,138.6623
long_tail-2094,long_tail,17.0502
long_tail-2095,long_tail,10.0275
long_tail-2096,long_tail,9.9956
long_tail-2097,long_tail,10.9031
long_tail-2098,long_tail,19.1004
long_tail-2099,long_tail,198.3641
long_tail-2100,long_tail,109.8471
long_tail-2101,long_tail,70.0473
long_tail-2102,long_tail,19.8682
long_tail-2103,long_tail,125.7875
long_tail-2104,long_tail,23.8092
long_tail-2105,long_tail,52.6947
long_tail-2106,long_tail,21.7105
long_tail-2107,long_tail,53.9917
long_tail-2108,long_tail,37.1992
long_tail-2109,long_tail,24.3216
long_tail-2110,long_tail,83.1921
long_tail-2111,long_tail,39.194
long_tail-2112,long_tail,25.458
long_tail-2113,long_tail,22.696
long_tail-2114,long_tail,85.0363
long_tail-2115,long_tail,32.0317
long_tail-2116,long_tail,6.7711
long_tail-2117,long_tail,308.4695
long_tail-2118,long_tail,84.0051
long_tail-2119,long_tail,447.8369
long_tail-2120,long_tail,163.659
long_tail-2121,long_tail,15.1463
long_tail-2122,long_tail,46.7993
long_tail-2123,long_tail,84.8432
long_tail-2124,long_tail,18.6964
long_tail-2125,long_tail,14.4134
long_tail-2126,long_tail,147.9784
long_tail-2127,long_tail,52.0367
long_tail-2128,long_tail,82.2971
long_tail-2129,long_tail,74.8748
long_tail-2130,long_tail,23.3399
long_tail-2131,long_tail,26.8315
long_tail-2132,long_tail,22.0657
long_tail-2133,long_tail,68.8422
long_tail-2134,long_tail,41.9597
long_tail-2135,long_tail,14.2851
long_tail-2136,long_tail,19.5675
long_tail-2137,long_tail,96.0605
long_tail-2138,long_tail,26.0618
long_tail-2139,long_tail,68.7193
long_tail-2140,long_tail,33.6304
long_tail-2141,long_tail,8.7619
long_tail-2142,long_tail,37.4139
long_tail-2143,long_tail,51.6179
long_tail-2144,long_tail,33.8179
long_tail-2145,long_tail,54.8841
long_tail-2146,long_tail,82.3886
long_tail-2147,long_tail,8.8324
long_tail-2148,long_tail,10.2068
long_tail-2149,long_tail,32.5686
long_tail-2150,long_tail,29.1569
long_tail-2151,long_tail,23.2581
long_tail-2152,long_tail,134.0793
long_tail-2153,long_tail,166.8703
long_tail-2154,long_tail,31.1265
long_tail-2155,long_tail,79.5078
long_tail-2156,long_tail,51.4482
long_tail-2157,long_tail,39.8644
long_tail-2158,long_tail,139.3337
long_tail-2159,long_tail,30.4444
long_tail-2160,long_tail,34.1468
long_tail-2161,long_tail,27.393
long_tail-2162,long_tail,42.9176
long_tail-2163,long_tail,74.2386
long_tail-2164,long_tail,14.1765
long_tail-2165,long_tail,37.3974
long_tail-2166,long_tail,70.5553
long_tail-2167,long_tail,39.8874
long_tail-2168,long_tail,44.1856
long_tail-2169,long_tail,14.2083
long_tail-2170,long_tail,30.8964
long_tail-2171,long_tail,47.6164
long_tail-2172,long_tail,11.879
long_tail-2173,long_tail,61.6194
long_tail-2174,long_tail,26.3152
long_tail-2175,long_tail,20.5885
long_tail-2176,long_tail,39.2294
long_tail-2177,long_tail,22.0273
long_tail-2178,long_tail,12.3276
long_tail-2179,long_tail,91.9936
long_tail-2180,long_tail,25.1571
long_tail-2181,long_tail,150.6519
long_tail-2182,long_tail,188.4788
long_tail-2183,long_tail,10.2536
long_tail-2184,long_tail,78.7976
long_tail-2185,long_tail,21.1965
long_tail-2186,long_tail,40.9304
long_tail-2187,long_tail,49.8187
long_tail-2188,long_tail,56.6446
long_tail-2189,long_tail,194.278
long_tail-2190,long_tail,46.2874
long_tail-2191,long_tail,69.8845
long_tail-2192,long_tail,39.0522
long_tail-2193,long_tail,118.9473
long_tail-2194,long_tail,6.5944
long_tail-2195,long_tail,40.0779
long_tail-2196,long_tail,31.3337
long_tail-2197,long_tail,43.0898
long_tail-2198,long_tail,4.1315
long_tail-2199,long_tail,29.9518
long_tail-2200,long_tail,29.2702
long_tail-2201,long_tail,76.1086
long_tail-2202,long_tail,37.4169
long_tail-2203,long_tail,20.6917
long_tail-2204,long_tail,77.6131
long_tail-2205,long_tail,63.0081
long_tail-2206,long_tail,143.1314
long_tail-2207,long_tail,8.6359
long_tail-2208,long_tail,19.7671
long_tail-2209,long_tail,167.0407
long_tail-2210,long_tail,21.9132
long_tail-2211,long_tail,32.7963
long_tail-2212,long_tail,15.5184
long_tail-2213,long_tail,33.2246
long_tail-2214,long_tail,31.1717
long_tail-2215,long_tail,90.6068
long_tail-2216,long_tail,43.2385
long_tail-2217,long_tail,65.1589
long_tail-2218,long_tail,61.2983
long_tail-2219,long_tail,58.5907
long_tail-2220,long_tail,18.5642
long_tail-2221,long_tail,41.8309
long_tail-2222,long_tail,138.3864
long_tail-2223,long_tail,19.8333
long_tail-2224,long_tail,37.5307
long_tail-2225,long_tail,143.0351
long_tail-2226,long_tail,23.0609
long_tail-2227,long_tail,67.4399
long_tail-2228,long_tail,84.8906
long_tail-2229,long_tail,38.0142
long_tail-2230,long_tail,9.7695
long_tail-2231,long_tail,16.9546
long_tail-2232,long_tail,19.7286
long_tail-2233,long_tail,66.0464
long_tail-2234,long_tail,46.5398
long_tail-2235,long_tail,8.375
long_tail-2236,long_tail,41.9154
long_tail-2237,long_tail,72.8511
long_tail-2238,long_tail,47.9153
long_tail-2239,long_tail,7.6478
long_tail-2240,long_tail,29.4407
long_tail-2241,long_tail,16.2462
long_tail-2242,long_tail,79.4863
long_tail-2243,long_tail,17.2927
long_tail-2244,long_tail,21.7375
long_tail-2245,long_tail,353.8899
long_tail-2246,long_tail,19.0757
long_tail-2247,long_tail,13.182
long_tail-2248,long_tail,26.1981
long_tail-2249,long_tail,43.9039
long_tail-2250,long_tail,22.9187
long_tail-2251,long_tail,18.9659
long_tail-2252,long_tail,12.1261
long_tail-2253,long_tail,148.653
long_tail-2254,long_tail,75.5345
long_tail-2255,long_tail,36.7172
long_tail-2256,long_tail,11.8694
long_tail-2257,long_tail,49.0149
long_tail-2258,long_tail,87.148
long_tail-2259,long_tail,55.6962
long_tail-2260,long_tail,54.741
long_tail-2261,long_tail,77.9825
long_tail-2262,long_tail,16.8324
long_tail-2263,long_tail,75.5126
long_tail-2264,long_tail,30.4165
long_tail-2265,long_tail,127.3725
long_tail-2266,long_tail,27.7391
long_tail-2267,long_tail,26.7598
long_tail-2268,long_tail,36.7194
long_tail-2269,long_tail,87.5585
long_tail-2270,long_tail,10.1299
long_tail-2271,long_tail,43.2058
long_tail-2272,long_tail,12.8981
long_tail-2273,long_tail,43.0405
long_tail-2274,long_tail,21.078
long_tail-2275,long_tail,103.7952
long_tail-2276,long_tail,31.732
long_tail-2277,long_tail,5.1484
long_tail-2278,long_tail,37.0629
long_tail-2279,long_tail,35.5014
long_tail-2280,long_tail,36.9248
long_tail-2281,long_tail,30.4547
long_tail-2282,long_tail,10.7059
long_tail-2283,long_tail,24.4415
long_tail-2284,long_tail,47.1783
long_tail-2285,long_tail,27.1565
long_tail-2286,long_tail,20.2072
long_tail-2287,long_tail,175.3473
long_tail-2288,long_tail,132.7745
long_tail-2289,long_tail,18.8319
long_tail-2290,long_tail,16.3867
long_tail-2291,long_tail,21.1578
long_tail-2292,long_tail,87.2428
long_tail-2293,long_tail,124.1572
long_tail-2294,long_tail,16.782
long_tail-2295,long_tail,128.6017
long_tail-2296,long_tail,15.627
long_tail-2297,long_tail,9.7436
long_tail-2298,long_tail,29.4877
long_tail-2299,long_tail,150.9671
long_tail-2300,long_tail,46.8116
long_tail-2301,long_tail,12.7448
long_tail-2302,long_tail,43.9036
long_tail-2303,long_tail,115.833
long_tail-2304,long_tail,45.6107
long_tail-2305,long_tail,84.4959
long_tail-2306,long_tail,22.9487
long_tail-2307,long_tail,15.732
long_tail-2308,long_tail,62.5552
long_tail-2309,long_tail,17.3874
long_tail-2310,long_tail,9.1014
long_tail-2311,long_tail,46.6797
long_tail-2312,long_tail,9.6683
long_tail-2313,long_tail,101.5738
long_tail-2314,long_tail,35.7165
long_tail-2315,long_tail,61.0577
long_tail-2316,long_tail,26.4299
long_tail-2317,long_tail,21.2377
long_tail-2318,long_tail,73.5231
long_tail-2319,long_tail,6.0491
long_tail-2320,long_tail,116.6574
long_tail-2321,long_tail,16.5867
long_tail-2322,long_tail,8.0062
long_tail-2323,long_tail,150.4012
long_tail-2324,long_tail,46.4505
long_tail-2325,long_tail,15.4743
long_tail-2326,long_tail,287.9897
long_tail-2327,long_tail,26.4139
long_tail-2328,long_tail,28.5579
long_tail-2329,long_tail,29.8104
long_tail-2330,long_tail,11.9377
long_tail-2331,long_tail,9.4852
long_tail-2332,long_tail,7.1149
long_tail-2333,long_tail,34.1637
long_tail-2334,long_tail,75.1844
long_tail-2335,long_tail,9.0273
long_tail-2336,long_tail,15.767
long_tail-2337,long_tail,50.658
long_tail-2338,long_tail,8.2826
long_tail-2339,long_tail,46.3299
long_tail-2340,long_tail,29.8369
long_tail-2341,long_tail,37.2103
long_tail-2342,long_tail,15.4127
long_tail-2343,long_tail,24.7589
long_tail-2344,long_tail,31.2523
long_tail-2345,long_tail,16.7787
long_tail-2346,long_tail,124.8216
long_tail-2347,long_tail,25.9644
long_tail-2348,long_tail,16.6889
long_tail-2349,long_tail,41.5109
long_tail-2350,long_tail,104.3566
long_tail-2351,long_tail,47.2619
long_tail-2352,long_tail,19.0494
long_tail-2353,long_tail,22.0685
long_tail-2354,long_tail,9.5755
long_tail-2355,long_tail,27.5428
long_tail-2356,long_tail,35.5692
long_tail-2357,long_tail,76.4408
long_tail-2358,long_tail,59.5702
long_tail-2359,long_tail,64.9553
long_tail-2360,long_tail,203.8643
long_tail-2361,long_tail,30.862
long_tail-2362,long_tail,34.7308
long_tail-2363,long_tail,119.8228
long_tail-2364,long_tail,34.9981
long_tail-2365,long_tail,14.5541
long_tail-2366,long_tail,33.2731
long_tail-2367,long_tail,7.2855
long_tail-2368,long_tail,31.7959
long_tail-2369,long_tail,148.0643
long_tail-2370,long_tail,28.5986
long_tail-2371,long_tail,28.2259
long_tail-2372,long_tail,98.3636
long_tail-2373,long_tail,15.8867
long_tail-2374,long_tail,25.3258
long_tail-2375,long_tail,107.6126
long_tail-2376,long_tail,87.1283
long_tail-2377,long_tail,15.4231
long_tail-2378,long_tail,81.1236
long_tail-2379,long_tail,20.3319
long_tail-2380,long_tail,35.0456
long_tail-2381,long_tail,28.3753
long_tail-2382,long_tail,17.5664
long_tail-2383,long_tail,36.6374
long_tail-2384,long_tail,49.2271
long_tail-2385,long_tail,58.6842
long_tail-2386,long_tail,18.0828
long_tail-2387,long_tail,39.7579
long_tail-2388,long_tail,39.1761
long_tail-2389,long_tail,37.2766
long_tail-2390,long_tail,100.83
long_tail-2391,long_tail,8.1628
long_tail-2392,long_tail,17.2305
long_tail-2393,long_tail,38.2668
long_tail-2394,long_tail,34.1082
long_tail-2395,long_tail,44.5812
long_tail-2396,long_tail,22.3764
long_tail-2397,long_tail,30.6161
long_tail-2398,long_tail,15.147
long_tail-2399,long_tail,56.8308
long_tail-2400,long_tail,12.7013
long_tail-2401,long_tail,25.594
long_tail-2402,long_tail,92.4737
long_tail-2403,long_tail,55.533
long_tail-2404,long_tail,24.4162
long_tail-2405,long_tail,28.7833
long_tail-2406,long_tail,33.3258
long_tail-2407,long_tail,48.6521
long_tail-2408,long_tail,38.3543
long_tail-2409,long_tail,45.9618
long_tail-2410,long_tail,11.2179
long_tail-2411,long_tail,25.1943
long_tail-2412,long_tail,7.1792
long_tail-2413,long_tail,34.9081
long_tail-2414,long_tail,52.1679
long_tail-2415,long_tail,22.2557
long_tail-2416,long_tail,32.6659
long_tail-2417,long_tail,8.6704
long_tail-2418,long_tail,35.9278
long_tail-2419,long_tail,36.1445
long_tail-2420,long_tail,70.8464
long_tail-2421,long_tail,56.5897
long_tail-2422,long_tail,12.9422
long_tail-2423,long_tail,43.7519
long_tail-2424,long_tail,69.5669
long_tail-2425,long_tail,15.8649
long_tail-2426,long_tail,51.1582
long_tail-2427,long_tail,15.1411
long_tail-2428,long_tail,16.604
long_tail-2429,long_tail,10.2912
long_tail-2430,long_tail,34.7367
long_tail-2431,long_tail,63.9231
long_tail-2432,long_tail,4.5196
long_tail-2433,long_tail,100.9296
long_tail-2434,long_tail,27.4432
long_tail-2435,long_tail,23.623
long_tail-2436,long_tail,105.988
long_tail-2437,long_tail,32.8324
long_tail-2438,long_tail,65.1312
long_tail-2439,long_tail,151.9307
long_tail-2440,long_tail,38.5887
long_tail-2441,long_tail,52.5357
long_tail-2442,long_tail,15.338
long_tail-2443,long_tail,11.5923
long_tail-2444,long_tail,33.664
long_tail-2445,long_tail,6.2942
long_tail-2446,long_tail,47.8609
long_tail-2447,long_tail,15.8996
long_tail-2448,long_tail,39.7827
long_tail-2449,long_tail,160.8733
long_tail-2450,long_tail,36.9563
long_tail-2451,long_tail,121.2612
long_tail-2452,long_tail,19.6063
long_tail-2453,long_tail,69.7628
long_tail-2454,long_tail,28.7548
long_tail-2455,long_tail,65.2971
long_tail-2456,long_tail,25.6523
long_tail-2457,long_tail,280.2328
long_tail-2458,long_tail,40.4306
long_tail-2459,long_tail,6.22
long_tail-2460,long_tail,65.6268
long_tail-2461,long_tail,19.29
long_tail-2462,long_tail,26.0512
long_tail-2463,long_tail,10.4808
long_tail-2464,long_tail,35.5136
long_tail-2465,long_tail,19.6773
long_tail-2466,long_tail,15.7182
long_tail-2467,long_tail,122.355
long_tail-2468,long_tail,9.6417
long_tail-2469,long_tail,11.9218
long_tail-2470,long_tail,38.5379
long_tail-2471,long_tail,19.1654
long_tail-2472,long_tail,25.0916
long_tail-2473,long_tail,12.3821
long_tail-2474,long_tail,45.6044
long_tail-2475,long_tail,14.9243
long_tail-2476,long_tail,177.9091
long_tail-2477,long_tail,6.0047
long_tail-2478,long_tail,26.1373
long_tail-2479,long_tail,19.9504
long_tail-2480,long_tail,26.5953
long_tail-2481,long_tail,20.4302
long_tail-2482,long_tail,15.5281
long_tail-2483,long_tail,16.453
long_tail-2484,long_tail,26.3553
long_tail-2485,long_tail,69.8963
long_tail-2486,long_tail,66.5156
long_tail-2487,long_tail,20.4141
long_tail-2488,long_tail,15.4608
long_tail-2489,long_tail,7.7739
long_tail-2490,long_tail,46.0074
long_tail-2491,long_tail,49.3042
long_tail-2492,long_tail,73.4759
long_tail-2493,long_tail,108.9047
long_tail-2494,long_tail,13.77
long_tail-2495,long_tail,32.476
long_tail-2496,long_tail,70.7825
long_tail-2497,long_tail,76.7154
long_tail-2498,long_tail,17.3348
long_tail-2499,long_tail,37.9058
long_tail-2500,long_tail,89.4763
long_tail-2501,long_tail,15.0904
long_tail-2502,long_tail,70.3514
long_tail-2503,long_tail,18.844
long_tail-2504,long_tail,20.2565
long_tail-2505,long_tail,7.5696
long_tail-2506,long_tail,9.0369
long_tail-2507,long_tail,28.9262
long_tail-2508,long_tail,28.4879
long_tail-2509,long_tail,55.4413
long_tail-2510,long_tail,13.5015
long_tail-2511,long_tail,8.4171
long_tail-2512,long_tail,20.5065
long_tail-2513,long_tail,41.6857
long_tail-2514,long_tail,38.3636
long_tail-2515,long_tail,65.014
long_tail-2516,long_tail,25.3376
long_tail-2517,long_tail,47.3502
long_tail-2518,long_tail,10.6774
long_tail-2519,long_tail,29.0925
long_tail-2520,long_tail,204.1118
long_tail-2521,long_tail,19.8418
long_tail-2522,long_tail,31.5518
long_tail-2523,long_tail,50.1548
long_tail-2524,long_tail,44.2215
long_tail-2525,long_tail,33.0643
long_tail-2526,long_tail,11.6968
long_tail-2527,long_tail,15.5858
long_tail-2528,long_tail,39.9886
long_tail-2529,long_tail,29.836
long_tail-2530,long_tail,4.1676
long_tail-2531,long_tail,31.3757
long_tail-2532,long_tail,157.8607
long_tail-2533,long_tail,3.0286
long_tail-2534,long_tail,31.4388
long_tail-2535,long_tail,48.4206
long_tail-2536,long_tail,29.7725
long_tail-2537,long_tail,5.5734
long_tail-2538,long_tail,13.0878
long_tail-2539,long_tail,16.2109
long_tail-2540,long_tail,113.4541
long_tail-2541,long_tail,26.4736
long_tail-2542,long_tail,94.2684
long_tail-2543,long_tail,21.1957
long_tail-2544,long_tail,29.289
long_tail-2545,long_tail,28.2985
long_tail-2546,long_tail,62.2432
long_tail-2547,long_tail,68.6952
long_tail-2548,long_tail,58.672
long_tail-2549,long_tail,4.6266
long_tail-2550,long_tail,30.4647
long_tail-2551,long_tail,98.3252
long_tail-2552,long_tail,24.5877
long_tail-2553,long_tail,2.9177
long_tail-2554,long_tail,28.5736
long_tail-2555,long_tail,38.9406
long_tail-2556,long_tail,69.4096
long_tail-2557,long_tail,24.4918
long_tail-2558,long_tail,26.0976
long_tail-2559,long_tail,75.9204
long_tail-2560,long_tail,21.2356
long_tail-2561,long_tail,172.3146
long_tail-2562,long_tail,9.4289
long_tail-2563,long_tail,27.6687
long_tail-2564,long_tail,236.4811
long_tail-2565,long_tail,76.766
long_tail-2566,long_tail,7.1459
long_tail-2567,long_tail,4.3605
long_tail-2568,long_tail,26.247
long_tail-2569,long_tail,10.9689
long_tail-2570,long_tail,37.134
long_tail-2571,long_tail,61.3603
long_tail-2572,long_tail,7.0486
long_tail-2573,long_tail,24.7528
long_tail-2574,long_tail,61.0864
long_tail-2575,long_tail,22.3296
long_tail-2576,long_tail,35.8337
long_tail-2577,long_tail,63.5616
long_tail-2578,long_tail,31.2633
long_tail-2579,long_tail,12.3033
long_tail-2580,long_tail,16.4791
long_tail-2581,long_tail,20.9819
long_tail-2582,long_tail,33.731
long_tail-2583,long_tail,13.1203
long_tail-2584,long_tail,10.119
long_tail-2585,long_tail,55.2448
long_tail-2586,long_tail,105.1702
long_tail-2587,long_tail,16.7539
long_tail-2588,long_tail,91.752
long_tail-2589,long_tail,61.3508
long_tail-2590,long_tail,17.9607
long_tail-2591,long_tail,52.7067
long_tail-2592,long_tail,22.5803
long_tail-2593,long_tail,49.1948
long_tail-2594,long_tail,38.9901
long_tail-2595,long_tail,130.2466
long_tail-2596,long_tail,71.4955
long_tail-2597,long_tail,41.2386
long_tail-2598,long_tail,47.8911
long_tail-2599,long_tail,49.8486
long_tail-2600,long_tail,38.0617
long_tail-2601,long_tail,15.8008
long_tail-2602,long_tail,35.1057
long_tail-2603,long_tail,70.0627
